ESTACION,OPERADOR,VARIABLE,FECHA,HORA,VALOR,UNIDADMEDIDA
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,25/06/2006,19:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,26/06/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,26/06/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,26/06/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,27/06/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,27/06/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,27/06/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,28/06/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,28/06/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,28/06/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,29/06/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,29/06/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,29/06/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,30/06/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,30/06/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,30/06/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,1/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,1/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,1/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,2/07/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,2/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,2/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,3/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,3/07/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,3/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,4/07/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,4/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,4/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,5/07/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,5/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,5/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,6/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,6/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,6/07/2006,19:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,7/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,7/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,7/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,8/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,8/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,8/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,9/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,9/07/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,9/07/2006,19:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,10/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,10/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,10/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,11/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,11/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,11/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,12/07/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,12/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,12/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,13/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,13/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,13/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,14/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,14/07/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,14/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,15/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,15/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,15/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,16/07/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,16/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,16/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,17/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,17/07/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,17/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,18/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,18/07/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,18/07/2006,19:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,19/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,19/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,19/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,20/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,20/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,20/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,21/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,21/07/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,21/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,22/07/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,22/07/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,22/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,23/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,23/07/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,23/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,24/07/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,24/07/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,24/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,25/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,25/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,25/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,26/07/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,26/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,26/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,27/07/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,27/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,27/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,28/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,28/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,28/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,29/07/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,29/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,29/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,30/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,30/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,30/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,31/07/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,31/07/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,31/07/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,1/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,1/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,1/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,2/08/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,2/08/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,2/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,3/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,3/08/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,3/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,4/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,4/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,4/08/2006,19:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,5/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,5/08/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,5/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,6/08/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,6/08/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,6/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,7/08/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,7/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,7/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,8/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,8/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,8/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,9/08/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,9/08/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,9/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,10/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,10/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,10/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,11/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,11/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,11/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,12/08/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,12/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,12/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,13/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,13/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,13/08/2006,19:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,14/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,14/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,14/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,15/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,15/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,15/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,16/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,16/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,16/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,17/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,17/08/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,17/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,18/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,18/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,18/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,19/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,19/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,19/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,20/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,20/08/2006,13:00,8,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,20/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,21/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,21/08/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,21/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,22/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,22/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,22/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,23/08/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,23/08/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,23/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,24/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,24/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,24/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,25/08/2006,07:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,25/08/2006,13:00,4,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,25/08/2006,19:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,26/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,26/08/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,26/08/2006,19:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,27/08/2006,07:00,0,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,27/08/2006,13:00,6,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,27/08/2006,19:00,1,m/s
HUANCANO,SERVICIO NACIONAL METEOROLOGÍA E HIDROLOGÍA,VELOCVIENTO 06HOR,28/08/2006,07:00,0,m/s
